9. TRIFD,10. FACILITY NAME,12. FACILITY CITY,13. FACILITY COUNTY,14. FACILITY STATE,15. FACILITY ZIP CODE,LATITUDE,LONGITUDE,81. CHEMICAL NAME,84. CLASSIFICATION,85. UNIT OF MEASURE,86. HAZARDOUS AIR POLLUTANT - HAPS,87. CARCINOGEN,88. PFAS_IND,89. METAL IND,118. TOTAL AIR EMISSIONS
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Lead,PBT,Pounds,NO,YES,NO,YES,0.0078
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,"1,2,4-Trimethylbenzene",TRI,Pounds,NO,NO,NO,NO,295.4
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Ethylbenzene,TRI,Pounds,YES,YES,NO,NO,100.4
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Cumene,TRI,Pounds,YES,YES,NO,NO,11.48
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0.0635
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Benzene,TRI,Pounds,YES,YES,NO,NO,367.12
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Toluene,TRI,Pounds,YES,NO,NO,NO,572.34
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,n-Hexane,TRI,Pounds,YES,NO,NO,NO,370.57
02184CLNHR385QU,CLEAN HARBORS OF BRAINTREE INC.,BRAINTREE,NORFOLK,MA,2184,42.235969,-70.97286,Polychlorinated biphenyls,PBT,Pounds,YES,YES,NO,NO,11.7
02184CLNHR385QU,CLEAN HARBORS OF BRAINTREE INC.,BRAINTREE,NORFOLK,MA,2184,42.235969,-70.97286,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0.011
02184CLNHR385QU,CLEAN HARBORS OF BRAINTREE INC.,BRAINTREE,NORFOLK,MA,2184,42.235969,-70.97286,Lead,PBT,Pounds,NO,YES,NO,YES,6.3
02184CLNHR385QU,CLEAN HARBORS OF BRAINTREE INC.,BRAINTREE,NORFOLK,MA,2184,42.235969,-70.97286,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,0
02184CLNHR385QU,CLEAN HARBORS OF BRAINTREE INC.,BRAINTREE,NORFOLK,MA,2184,42.235969,-70.97286,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0
02631CPCDR4053M,CAPE COD READY MIX,BREWSTER,BARNSTABLE,MA,2631,41.77521,-70.009,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,
02631CPCDR4053M,CAPE COD READY MIX,BREWSTER,BARNSTABLE,MA,2631,41.77521,-70.009,Lead,PBT,Pounds,NO,YES,NO,YES,0.11
02717PRFRR66BRA,PREFERRED CONCRETE CORP,EAST FREETOWN,BRISTOL,MA,2717,41.75872,-70.968,Lead,PBT,Pounds,NO,YES,NO,YES,0.13
01610NWMTH43HAM,"NEW METHOD PLATING CO.,INC.",WORCESTER,WORCESTER,MA,1610,42.25193,-71.81111,Cyanide compounds,TRI,Pounds,YES,NO,NO,NO,0
01801CNNSS17PRE,CONNOISSEURS PRODUCTS CORP,WOBURN,MIDDLESEX,MA,1801,42.52495,-71.14273,Thiourea,TRI,Pounds,NO,YES,NO,NO,
0180WMRPHY252SA,MURPHYS WASTE OIL SERVICES INC,WOBURN,MIDDLESEX,MA,1801,42.490072,-71.132588,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0.029
0180WMRPHY252SA,MURPHYS WASTE OIL SERVICES INC,WOBURN,MIDDLESEX,MA,1801,42.490072,-71.132588,Ethylene glycol,TRI,Pounds,YES,NO,NO,NO,11.4
0180WMRPHY252SA,MURPHYS WASTE OIL SERVICES INC,WOBURN,MIDDLESEX,MA,1801,42.490072,-71.132588,Lead,PBT,Pounds,NO,YES,NO,YES,0.021
0180WMRPHY252SA,MURPHYS WASTE OIL SERVICES INC,WOBURN,MIDDLESEX,MA,1801,42.490072,-71.132588,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,0.584
01007NRTHS201OL,CULPEPER OF BELCHERTOWN LLC,BELCHERTOWN,HAMPSHIRE,MA,1007,42.26149,-72.40526,Copper compounds,TRI,Pounds,NO,NO,NO,YES,
01013THMSP24MON,INTERNATIONAL METAL PRODUCTS CORP,CHICOPEE,HAMPDEN,MA,1013,42.18839,-72.59982,Sodium nitrite,TRI,Pounds,NO,NO,NO,YES,0
0214WPRDGM243ME,PARADIGM PRECISION HOLDINGS LLC,MALDEN,MIDDLESEX,MA,2148,42.41772,-71.07499,Nickel,TRI,Pounds,YES,YES,NO,YES,1
0214WPRDGM243ME,PARADIGM PRECISION HOLDINGS LLC,MALDEN,MIDDLESEX,MA,2148,42.41772,-71.07499,Cobalt,TRI,Pounds,YES,YES,NO,YES,1
0214WPRDGM243ME,PARADIGM PRECISION HOLDINGS LLC,MALDEN,MIDDLESEX,MA,2148,42.41772,-71.07499,Chromium,TRI,Pounds,YES,NO,NO,YES,1
0183WCDRSM45FUN,CEDARS MEDITERRANEAN FOODS INC,HAVERHILL,ESSEX,MA,1835,42.764263,-71.119047,Peracetic acid,TRI,Pounds,NO,NO,NO,NO,4
01453SNNCR300WH,US PACK INC,LEOMINSTER,WORCESTER,MA,1453,42.53099,-71.75202,Ethylene glycol,TRI,Pounds,YES,NO,NO,NO,19.8
01532SMDXP435WH,ISOMEDIX OPERATIONS INC.,NORTHBOROUGH,WORCESTER,MA,1532,42.35251,-71.63018,Ethylene oxide,TRI,Pounds,YES,YES,NO,NO,44.63
01545JMSBR44BOW,METSO AUTOMATION USA INC,SHREWSBURY,WORCESTER,MA,1545,42.30013,-71.75815,Nickel,TRI,Pounds,YES,YES,NO,YES,1.7
01545JMSBR44BOW,METSO AUTOMATION USA INC,SHREWSBURY,WORCESTER,MA,1545,42.30013,-71.75815,Chromium,TRI,Pounds,YES,NO,NO,YES,3.9
01561BSTWYSTERL,CULPEPER WOOD PRESERVERS,SOUTH LANCASTER,WORCESTER,MA,1561,42.440993,-71.714494,Copper compounds,TRI,Pounds,NO,NO,NO,YES,
0171WSYNQR155SW,SYNQOR INC.,BOXBOROUGH,MIDDLESEX,MA,1719,42.493137,-71.54554,Lead,PBT,Pounds,NO,YES,NO,YES,0
01906LMBRT9BRAD,LAMB & RITCHIE,SAUGUS,ESSEX,MA,1906,42.49617,-71.015828,Lead,PBT,Pounds,NO,YES,NO,YES,2.2
02038DYNSC38FOR,DYNISCO INSTRUMENTS,FRANKLIN,NORFOLK,MA,2038,42.08512,-71.44304,Mercury,PBT,Pounds,YES,NO,NO,YES,0
02745MRCNC260DU,ATKORE INTERNATIONAL,NEW BEDFORD,BRISTOL,MA,2745,41.726522,-70.955696,Antimony compounds,TRI,Pounds,YES,NO,NO,YES,0
01520LSNMN56IND,INNER-TITE CORP.,HOLDEN,WORCESTER,MA,1520,42.33738,-71.84352,Chromium,TRI,Pounds,YES,NO,NO,YES,5.54
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Naphthalene,TRI,Pounds,YES,YES,NO,NO,49.69
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,774.5
01826BRXND1471M,BROX INDUSTRIES INC,DRACUT,MIDDLESEX,MA,1826,42.6716,-71.24562,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,0.000132
01826BRXND1471M,BROX INDUSTRIES INC,DRACUT,MIDDLESEX,MA,1826,42.6716,-71.24562,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0.0253
02743LSNDS72SMA,L & S INDUSTRIES INC,ACUSHNET,BRISTOL,MA,2743,41.67349,-70.90855,Lead,PBT,Pounds,NO,YES,NO,YES,0
02703TCHLG1840C,INTERPLEX ETCH LOGIC LLC,ATTLEBORO,BRISTOL,MA,2703,41.9022,-71.34109,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,Pounds,YES,NO,NO,YES,0
02703TCHLG1840C,INTERPLEX ETCH LOGIC LLC,ATTLEBORO,BRISTOL,MA,2703,41.9022,-71.34109,Chlorine,TRI,Pounds,YES,NO,NO,NO,5
0153WLCSTR1STER,77 LEICESTER STREET LLC,NORTH OXFORD,WORCESTER,MA,1537,42.167715,-71.899471,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,0
0153WLCSTR1STER,77 LEICESTER STREET LLC,NORTH OXFORD,WORCESTER,MA,1537,42.167715,-71.899471,Lead,PBT,Pounds,NO,YES,NO,YES,0
01022QBBNN1310S,ETHOS ENERGY GROUP,CHICOPEE,HAMPDEN,MA,1022,42.18849,-72.55192,Copper,TRI,Pounds,NO,NO,NO,YES,0
01022QBBNN1310S,ETHOS ENERGY GROUP,CHICOPEE,HAMPDEN,MA,1022,42.18849,-72.55192,Chromium,TRI,Pounds,YES,NO,NO,YES,0
01082QBBNW10MAP,QUABBIN WIRE & CABLE CO INC,WARE,HAMPSHIRE,MA,1082,42.258314,-72.239573,Antimony compounds,TRI,Pounds,YES,NO,NO,YES,0
01545SPRCN830BO,SUPERCON INC,SHREWSBURY,WORCESTER,MA,1545,42.27858,-71.6879,Copper compounds,TRI,Pounds,NO,NO,NO,YES,0
01545SPRCN830BO,SUPERCON INC,SHREWSBURY,WORCESTER,MA,1545,42.27858,-71.6879,Nitric acid,TRI,Pounds,NO,NO,NO,NO,44
01545SPRCN830BO,SUPERCON INC,SHREWSBURY,WORCESTER,MA,1545,42.27858,-71.6879,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,0
0181WSTRMN6MINU,STRAUMANN MANUFACTURING INC,ANDOVER,ESSEX,MA,1810,42.691133,-71.214349,n-Hexane,TRI,Pounds,YES,NO,NO,NO,8316
01842KYPLYLAWRE,KEY POLYMER,LAWRENCE,ESSEX,MA,1843,42.68751,-71.17855,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,0
01862BKRCM134BI,BAKER COMMODITIES INC BILLERICA DIV,NORTH BILLERICA,MIDDLESEX,MA,1862,42.604451,-71.283715,Chlorine dioxide,TRI,Pounds,NO,NO,NO,NO,
0188WSHCNC773SA,SHEA CONCRETE PRODUCTS INC,WILMINGTON,MIDDLESEX,MA,1887,42.58022,-71.13642,Lead,PBT,Pounds,NO,YES,NO,YES,0
01949BSTKDBOSTO,BOSTIK MANUFACTURING PLANT,MIDDLETON,ESSEX,MA,1949,42.569383,-71.029235,Toluene,TRI,Pounds,YES,NO,NO,NO,6736
01949BSTKDBOSTO,BOSTIK MANUFACTURING PLANT,MIDDLETON,ESSEX,MA,1949,42.569383,-71.029235,Methanol,TRI,Pounds,YES,NO,NO,NO,409
01949BSTKDBOSTO,BOSTIK MANUFACTURING PLANT,MIDDLETON,ESSEX,MA,1949,42.569383,-71.029235,Ethylene glycol,TRI,Pounds,YES,NO,NO,NO,287
01949BSTKDBOSTO,BOSTIK MANUFACTURING PLANT,MIDDLETON,ESSEX,MA,1949,42.569383,-71.029235,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,0
01949BSTKDBOSTO,BOSTIK MANUFACTURING PLANT,MIDDLETON,ESSEX,MA,1949,42.569383,-71.029235,Cyclohexane,TRI,Pounds,NO,NO,NO,NO,889
01949BSTKDBOSTO,BOSTIK MANUFACTURING PLANT,MIDDLETON,ESSEX,MA,1949,42.569383,-71.029235,Antimony compounds,TRI,Pounds,YES,NO,NO,YES,1
02148FMCLL22SHA,FM CALLAHAN & SON INC,MALDEN,MIDDLESEX,MA,2148,42.429185,-71.046222,Nitric acid,TRI,Pounds,NO,NO,NO,NO,316
01570GNTXP183WE,GENTEX OPTICS INC,DUDLEY,WORCESTER,MA,1571,42.039689,-71.910112,Methanol,TRI,Pounds,YES,NO,NO,NO,2492
02720RBBNS1200A,ROBBINS MANUFACTURING CO,FALL RIVER,BRISTOL,MA,2720,41.746597,-71.102741,Ammonia,TRI,Pounds,NO,NO,NO,NO,0
02720RBBNS1200A,ROBBINS MANUFACTURING CO,FALL RIVER,BRISTOL,MA,2720,41.746597,-71.102741,Copper,TRI,Pounds,NO,NO,NO,YES,0
02720RBBNS1200A,ROBBINS MANUFACTURING CO,FALL RIVER,BRISTOL,MA,2720,41.746597,-71.102741,Chromium,TRI,Pounds,YES,NO,NO,YES,0
01520LSNMN56IND,INNER-TITE CORP.,HOLDEN,WORCESTER,MA,1520,42.33738,-71.84352,Lead,PBT,Pounds,NO,YES,NO,YES,0.77
01460MTRLS543GR,MSI TRANSDUCERS CORP,LITTLETON,MIDDLESEX,MA,1460,42.557271,-71.48797,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0
01540MRCNSOLDWE,OLDCASTLE APG NEW ENGLAND,OXFORD,WORCESTER,MA,1540,42.111236,-71.89087,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0.02091
01220PFZRN260CO,SPECIALTY MINERALS INC,ADAMS,BERKSHIRE,MA,1220,42.6432,-73.1135,Naphthalene,TRI,Pounds,YES,YES,NO,NO,4.74
01220PFZRN260CO,SPECIALTY MINERALS INC,ADAMS,BERKSHIRE,MA,1220,42.6432,-73.1135,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0.015
01220PFZRN260CO,SPECIALTY MINERALS INC,ADAMS,BERKSHIRE,MA,1220,42.6432,-73.1135,Lead compounds,PBT,Pounds,YES,NO,NO,YES,2.51
01220PFZRN260CO,SPECIALTY MINERALS INC,ADAMS,BERKSHIRE,MA,1220,42.6432,-73.1135,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,0.143
01570SHLDPPETER,SHIELD PACKAGING CO INC,DUDLEY,WORCESTER,MA,1571,42.05404,-71.881367,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,900
01851DLTPC1400M,IDEAL TAPE CO,LOWELL,MIDDLESEX,MA,1851,42.63828,-71.34218,n-Hexane,TRI,Pounds,YES,NO,NO,NO,508
01851DLTPC1400M,IDEAL TAPE CO,LOWELL,MIDDLESEX,MA,1851,42.63828,-71.34218,Toluene,TRI,Pounds,YES,NO,NO,NO,102463
01886GRNTS520GR,GRANITE STATE CONCRETE CO INC WESTFORD,WESTFORD,MIDDLESEX,MA,1886,42.62634,-71.41878,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,
01886GRNTS520GR,GRANITE STATE CONCRETE CO INC WESTFORD,WESTFORD,MIDDLESEX,MA,1886,42.62634,-71.41878,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0.2
02149DNCNG69NOR,DUNCAN GALVANIZING CORP.,EVERETT,MIDDLESEX,MA,2149,42.406555,-71.067522,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,10000
02149DNCNG69NOR,DUNCAN GALVANIZING CORP.,EVERETT,MIDDLESEX,MA,2149,42.406555,-71.067522,Zinc compounds,TRI,Pounds,NO,NO,NO,YES,3200
01545SPRCN830BO,SUPERCON INC,SHREWSBURY,WORCESTER,MA,1545,42.27858,-71.6879,Chromium,TRI,Pounds,YES,NO,NO,YES,
01852JGMCL180PH,JG MACLELLAN CONCRETE CO INC,LOWELL,MIDDLESEX,MA,1852,42.62655,-71.27881,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0.4
01852JGMCL180PH,JG MACLELLAN CONCRETE CO INC,LOWELL,MIDDLESEX,MA,1852,42.62655,-71.27881,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,
01887NVNNC27LWE,LUBRIZOL ADVANCED MATERIALS INC,WILMINGTON,MIDDLESEX,MA,1887,42.537308,-71.153429,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,77
01913CRGCR79MON,MUNTERS,AMESBURY,ESSEX,MA,1913,42.85878,-70.90647,Copper,TRI,Pounds,NO,NO,NO,YES,0
01913CRGCR79MON,MUNTERS,AMESBURY,ESSEX,MA,1913,42.85878,-70.90647,Nickel,TRI,Pounds,YES,YES,NO,YES,0
01913CRGCR79MON,MUNTERS,AMESBURY,ESSEX,MA,1913,42.85878,-70.90647,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,
01913CRGCR79MON,MUNTERS,AMESBURY,ESSEX,MA,1913,42.85878,-70.90647,Manganese,TRI,Pounds,YES,NO,NO,YES,0
01913CRGCR79MON,MUNTERS,AMESBURY,ESSEX,MA,1913,42.85878,-70.90647,Zinc compounds,TRI,Pounds,NO,NO,NO,YES,0
0191WSYMMT123BR,MICROSEMI CORP,BEVERLY,ESSEX,MA,1915,42.5725,-70.8766,Ammonia,TRI,Pounds,NO,NO,NO,NO,
02021SRNFL100DA,SIKA CORP,CANTON,NORFOLK,MA,2021,42.159412,-71.112888,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0
02021SRNFL100DA,SIKA CORP,CANTON,NORFOLK,MA,2021,42.159412,-71.112888,Diisononyl Phthalates (DINP),TRI,Pounds,NO,NO,NO,NO,1447
02021SRNFL100DA,SIKA CORP,CANTON,NORFOLK,MA,2021,42.159412,-71.112888,Antimony compounds,TRI,Pounds,YES,NO,NO,YES,10
02021SRNFL100DA,SIKA CORP,CANTON,NORFOLK,MA,2021,42.159412,-71.112888,Certain glycol ethers,TRI,Pounds,YES,NO,NO,NO,1790
02542SCSTG3162H,US COAST GUARD BASE CAPE COD,BUZZARDS BAY,BARNSTABLE,MA,2542,41.664284,-70.565998,Lead,PBT,Pounds,NO,YES,NO,YES,0
